"Season","Year","City","Sport","Discipline","Athlete","Country_code","Gender","Event","Medal","Country","url"
"winter","2014","Sochi","Bobsleigh","Skeleton","ANTOINE, Matthew","USA","Men","Individual","Bronze","United States","https://upload.wikimedia.org/wikipedia/commons/d/d2/Toussaint_Antoine_DE_CHAZAL_DE_Chamerel_-_Portrait_of_Captain_Matthew_Flinders%2C_RN%2C_1774-1814_-_Google_Art_Project.jpg"
"winter","2014","Sochi","Bobsleigh","Skeleton","YARNOLD, Elizabeth","GBR","Women","Individual","Gold","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/b/bf/Lizzy_Yarnold_2014_Sochi.jpg"
"winter","2014","Sochi","Bobsleigh","Skeleton","NIKITINA, Elena","RUS","Women","Individual","Bronze","Russia","https://upload.wikimedia.org/wikipedia/commons/b/b5/Elena_Nikitina_24_February_2014.jpeg"
"winter","2014","Sochi","Bobsleigh","Skeleton","PIKUS-PACE, Noelle","USA","Women","Individual","Silver","United States","https://upload.wikimedia.org/wikipedia/commons/1/15/Noelle_Pikus-Pace_2014_Sochi.jpg"
"winter","2014","Sochi","Curling","Curling","FRY, Ryan","CAN","Men","Curling","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/e/e5/Ryan_Fry_Elite_10.jpg"
"winter","2014","Sochi","Curling","Curling","HARNDEN, E.J.","CAN","Men","Curling","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/e/e5/E._J._Harnden_2018_Players%27_Championship.jpg"
"winter","2014","Sochi","Curling","Curling","HARNDEN, Ryan","CAN","Men","Curling","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/2/26/Brad_Jacobs_team.jpg"
"winter","2014","Sochi","Curling","Curling","JACOBS, Brad","CAN","Men","Curling","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/2/26/Brad_Jacobs_team.jpg"
"winter","2014","Sochi","Curling","Curling","ANDREWS, Scott","GBR","Men","Curling","Silver","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/6/6f/Scott_Andrews.jpg"
"winter","2014","Sochi","Curling","Curling","BREWSTER, Tom","GBR","Men","Curling","Silver","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/5/5b/Govett-Brewster_and_Len_Lye_Centre.jpg"
"winter","2014","Sochi","Curling","Curling","DRUMMOND, Greg","GBR","Men","Curling","Silver","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/b/b3/Drafting_from_Lake_Drummond_%286045272904%29.jpg"
"winter","2014","Sochi","Curling","Curling","GOODFELLOW, Michael","GBR","Men","Curling","Silver","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/b/bd/Michael_Goodfellow.jpg"
"winter","2014","Sochi","Curling","Curling","MURDOCH, David","GBR","Men","Curling","Silver","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/f/f2/Murdoch_gold.jpg"
"winter","2014","Sochi","Curling","Curling","EDIN, Niklas","SWE","Men","Curling","Bronze","Sweden","https://upload.wikimedia.org/wikipedia/commons/9/9a/Niklas_Edin_2018_ACC-4.jpg"
"winter","2014","Sochi","Curling","Curling","ERIKSSON, Oskar","SWE","Men","Curling","Bronze","Sweden","https://upload.wikimedia.org/wikipedia/commons/5/54/Niklas_Edin_Elite_10_2018.jpg"
"winter","2014","Sochi","Curling","Curling","KRAUPP, Sebastian","SWE","Men","Curling","Bronze","Sweden","https://upload.wikimedia.org/wikipedia/commons/d/d2/Sebastian_Kraupp_in_2015_%284_av_4%29.jpg"
"winter","2014","Sochi","Curling","Curling","LINDBERG, Fredrik","SWE","Men","Curling","Bronze","Sweden","https://upload.wikimedia.org/wikipedia/commons/e/e3/Ludvig_Fredrik_Lindberg_Portr%C3%A4ttgalleriet.png"
"winter","2014","Sochi","Curling","Curling","JONES, Jennifer","CAN","Women","Curling","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/9/96/Jennifer_Jones_Star_HWF.JPG"
"winter","2014","Sochi","Curling","Curling","LAWES, Kaitlyn","CAN","Women","Curling","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/b/b7/Kaitlyn_Lawes_2019.jpg"
"winter","2014","Sochi","Curling","Curling","MCEWEN, Dawn","CAN","Women","Curling","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/d/d4/Dawn_McEwen_2019.jpg"
"winter","2014","Sochi","Curling","Curling","OFFICER, Jill","CAN","Women","Curling","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/5/56/Dr._Jill_Biden.jpg"
"winter","2014","Sochi","Curling","Curling","WALL, Kirsten","CAN","Women","Curling","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/f/ff/Festningsmuren_p%C3%A5_Munkholmen_%28ca._1960_-_1980%29_%2816431427836%29.jpg"
"winter","2014","Sochi","Curling","Curling","ADAMS, Vicki","GBR","Women","Curling","Bronze","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/4/48/Vicki_Adams_curling.JPG"
"winter","2014","Sochi","Curling","Curling","GRAY, Lauren","GBR","Women","Curling","Bronze","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/8/8b/Dyanna_Lauren_2009.jpg"
"winter","2014","Sochi","Curling","Curling","HAMILTON, Claire","GBR","Women","Curling","Bronze","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/0/0a/Claire_Hamilton.JPG"
"winter","2014","Sochi","Curling","Curling","MUIRHEAD, Eve","GBR","Women","Curling","Bronze","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/8/86/Eve_Muirhead.jpg"
"winter","2014","Sochi","Curling","Curling","SLOAN, Anna","GBR","Women","Curling","Bronze","United Kingdom","https://upload.wikimedia.org/wikipedia/commons/a/a6/Anna_Sloan_2017_Players%27_Championship.jpg"
"winter","2014","Sochi","Curling","Curling","BERTRUP, Christina","SWE","Women","Curling","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/c/c1/Christina_Bertrup_01.jpg"
"winter","2014","Sochi","Curling","Curling","PRYTZ, Maria","SWE","Women","Curling","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/2/28/Maria_og_Vidkun_Quisling_samt_to_ukjente_menn_i_avslappende_omstendigheter%2C_1930-tallet._%288616582690%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","BENN, Jamie","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/5/5f/Jamie_Benn_2014.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","BERGERON, Patrice","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/7/76/Patrice_Bergeron_%284242242146%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","BOUWMEESTER, Jay","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/2/20/Jay_Bouwmeester_Flames.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","CARTER, Jeff","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/9/99/Jeff_Carter.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","CROSBY, Sidney","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/2/29/Sidney_Crosby_2018-12-19_3.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","DOUGHTY, Drew","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/a/a9/Drew_Doughty_%2826530996791%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","DUCHENE, Matt","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/2/2a/Matt_Duchene.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","GETZLAF, Ryan","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/1/19/Ryan_Getzlaf_2010.png"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","HAMHUIS, Dan","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/4/49/Dan_Hamhuis.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","KEITH, Duncan","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/b/b2/Duncan_Keith.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","KUNITZ, Chris","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/d/d5/Chris_Kunitz.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","LUONGO, Roberto","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/e/ed/Roberto_Luongo_03-2010a.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","MARLEAU, Patrick","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/2/20/Patrick_Marleau.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","NASH, Rick","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/a/a0/Rick_Nash_Rangers.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","PERRY, Corey","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/b/bb/Corey_Perry_%2826246903511%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","PIETRANGELO, Alex","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/4/4b/Alex_Pietrangelo_during_the_2019_Stanley_Cup_parade.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","PRICE, Carey","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/3/32/Carey_Price_-_Canadiens_2012-13_%281%29_%28cropped%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","SHARP, Patrick","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/5/5a/Patrick_Sharp.png"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","SMITH, Mike","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/5/56/Mike_Smith.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","ST-LOUIS, Martin","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/e/ea/Martin_St_Louis_140328.png"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","SUBBAN, Pk","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/c/c5/PK_Subban_%284294994332%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","TAVARES, John","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/9/95/John_Tavares_100209.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","VLASIC, Marc-Edouard","CAN","Men","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/3/32/Marc-Edouard_Vlasic.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","AALTONEN, Juhamatti","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/1/1f/Juhamatti_Aaltonen.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","BARKOV, Aleksander","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/2/28/Aleksander_Barkov_2016.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","GRANLUND, Mikael","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/0/0d/Mikael_Granlund_award.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","HIETANEN, Juuso","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/e/ef/Juuso_Hietanen.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","IMMONEN, Jarkko","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/8/8f/Jarkko_Immonen.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","KOMAROV, Leo","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/5/50/Leo_Komarov_%2833396674623%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","KONTIOLA, Petri","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/a/ab/Petri_Kontiola_2016.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","KORPIKOSKI, Lauri","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/f/fb/LauriKorpikoski.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","LEHTERA, Jori","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/9/90/Jori_Lehtera_2016.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","LEHTONEN, Kari","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/e/e5/Kari_Lehtonen_%285441819143%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","LEPISTO, Sami","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/d/d3/Sami_Lepist%C3%B6_Avtomobilist_Yekaterinburg.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","MAATTA, Olli","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/3/32/Olli_Maatta_2018-12-19_2.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","NIEMI, Antti","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/b/bd/Antti_Niemi.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","PIHLSTROM, Antti","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/6/68/Antti_Pihlstrom_crop.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","RASK, Tuukka","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/1/1e/Tuukka_Rask_091031.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","RUUTU, Tuomo","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/c/c2/Tuomo_Ruutu.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","SALMINEN, Sakari","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/1/1d/Sakari_Salminen_2016.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","VAANANEN, Ossi","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/4/4e/Ossi_V%C3%A4%C3%A4n%C3%A4nen.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","VATANEN, Sami","FIN","Men","Ice Hockey","Bronze","Finland","https://upload.wikimedia.org/wikipedia/commons/c/cb/Sami_Vatanen_%284395820846%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","BACKSTROM, Nicklas","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/6/64/Nicklas_B%C3%A4ckstr%C3%B6m_%283957699224%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","BERGLUND, Patrik","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/2/23/Patrik_Berglund_140109.png"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","EDLER, Alexander","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/6/68/Alexander_Edler_Heritage_Classic.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","ENROTH, Jhonas","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/2/29/JhonasEnrothS%C3%B6dert%C3%A4lje.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","ERICSSON, Jimmie","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/a/ae/Jimmie_Ericsson.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","ERICSSON, Jonathan","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/e/e6/Jonathan_Ericsson.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","ERIKSSON, Loui","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/1/11/Loui_Eriksson.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","GUSTAVSSON, Jonas","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/f/fd/JonasGustavsson.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","HAGELIN, Carl","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/4/44/Carl_Hagelin_%286541897615%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","HJALMARSSON, Niklas","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/9/9c/Niklas_Hjalmarsson_%285441823749%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","JOHANSSON, Marcus","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/a/ad/MarcusJohansson.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","KARLSSON, Erik","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/2/25/Erik_Karlsson_-_Jokerit_-_2012_1.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","KRUGER, Marcus","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/0/07/Marcus_Kr%C3%BCger.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","LANDESKOG, Gabriel","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/8/84/Gabriel_Landeskog_%289525014742%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","NYQUIST, Gustav","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/3/3d/Gustav_Nyquist.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","ODUYA, Johnny","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/1/17/JohnnyOduya.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","SILFVERBERG, Jakob","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/d/de/JakobSilfverberg.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","STEEN, Alexander","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/4/42/Alexander_Steen_during_the_2019_Stanley_Cup_parade.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","TALLINDER, Henrik","SWE","Men","Ice Hockey","Silver","Sweden","https://upload.wikimedia.org/wikipedia/commons/9/99/Henrik_Tallinder_2013-02-02.JPG"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","DAOUST, Melodie","CAN","Women","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/e/ea/Melodie_Daoust_18_janvier_2011.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","FORTINO, Laura","CAN","Women","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/8/8d/LauraFortino.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","JENNER, Brianne","CAN","Women","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/a/a9/BrianneJenner_%28cropped%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","LACASSE, Genevieve","CAN","Women","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/b/b5/GenevieveLacasse.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","LAROCQUE, Jocelyne","CAN","Women","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/6/67/Jocelyne_Larocque%2C_UMD_Bulldogs.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","ROUGEAU, Lauriane","CAN","Women","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/7/7f/Lauriane_Rougeau_%2B_Ann-Sophie_Bettez.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","SPOONER, Natalie","CAN","Women","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/a/af/NatalieSpooner.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","WAKEFIELD, Jennifer","CAN","Women","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/5/54/Jennifer_Wakefield_%282011%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","WATCHORN, Tara","CAN","Women","Ice Hockey","Gold","Canada","https://upload.wikimedia.org/wikipedia/commons/b/b3/Tara_Watchorn.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","ALDER, Janine","SUI","Women","Ice Hockey","Bronze","Switzerland","https://upload.wikimedia.org/wikipedia/commons/0/09/Janine_Alder.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","BENZ, Laura","SUI","Women","Ice Hockey","Bronze","Switzerland","https://upload.wikimedia.org/wikipedia/commons/f/fa/Laura_Dundovic_%286986022112%29.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","BENZ, Sara","SUI","Women","Ice Hockey","Bronze","Switzerland","https://upload.wikimedia.org/wikipedia/commons/e/ec/Sara_Benz_vs._Russian_Player%2C_Stefanie_Marty_looking.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","BULLO, Nicole","SUI","Women","Ice Hockey","Bronze","Switzerland","https://upload.wikimedia.org/wikipedia/commons/e/e9/Nicole_Bullo.jpg"
"winter","2014","Sochi","Ice Hockey","Ice Hockey","EGGIMANN, Romy","SUI","Women","Ice Hockey","Bronze","Switzerland","https://upload.wikimedia.org/wikipedia/commons/6/6f/Romy_Eggimann_2014.jpg"
